,pcode,practice,trial,block,questionType,condition,question,PTS,TargetPosition,AccessoryPosition,TNS,T1_hz,T1_amp,T2_hz,T2_amp,P_hz,P_amp,response_dicho,response_rating,response_sdt,rt,P_correct
0,p#di385,True,1,2,equal,DT2_low_6_a2,P = T1?,Different,2,2,low,154,0.77,96,1.13,82,1.29,No,quiteSure,cr,3.211214065551758,NA
1,p#di385,True,2,2,equal,DT2_high_2_a2,P = T2?,Different,2,2,high,112,1.12,82,1.29,70,1.83,Yes,quiteSure,hit,4.407740116119385,NA
2,p#di385,True,3,2,equal,ST2_low_3_a2,P = T2?,Same,2,2,low,70,2.06,112,1.08,112,0.9,Yes,unsure,hit,2.451932907104492,NA
3,p#di385,True,4,2,equal,DT1_low_4_a1,P = T2?,Different,1,1,low,112,1.04,70,1.45,132,0.85,No,unsure,cr,1.8122308254241943,NA
4,p#di385,True,5,2,equal,ST1_low_4_a2,P = T2?,Same,1,2,low,112,1.08,70,1.29,112,0.84,No,unsure,cr,1.4818310737609863,NA
5,p#di385,True,6,2,equal,ST2_high_6_a2,P = T2?,Same,2,2,high,132,0.74,96,1.1,96,1.11,Yes,unsure,hit,1.0572471618652344,NA
6,p#di385,True,7,2,equal,STb_7_a2,P = T2?,Same,0,2,None,154,0.93,154,0.82,154,0.75,Yes,quiteSure,hit,1.1244230270385742,NA
7,p#di385,True,8,2,equal,ST1_high_2_a2,P = T1?,Same,1,2,high,112,0.97,82,1.37,112,1.39,Yes,quiteSure,hit,4.094861030578613,NA
8,p#di385,True,9,2,equal,ST1_high_5_a2,P = T1?,Same,1,2,high,96,1.04,132,1.06,96,1.24,Yes,quiteSure,hit,0.7425539493560791,NA
9,p#di385,True,10,2,equal,ST1_high_2_a2,P = T2?,Same,1,2,high,112,1.1,82,1.24,112,1.26,No,unsure,cr,1.2128560543060303,NA
10,p#di385,True,11,2,equal,STb_8_a2,P = T1?,Same,0,2,None,180,0.75,180,0.87,180,0.96,Yes,unsure,hit,1.3257250785827637,NA
11,p#di385,True,12,2,equal,DT2_high_3_a2,P = T1?,Different,2,2,high,70,1.75,96,1.08,112,1.22,No,quiteSure,cr,1.5283410549163818,NA
12,p#di385,True,13,2,equal,STb_2_a1,P = T1?,Same,0,1,None,70,1.68,70,1.8,70,1.61,Yes,quiteSure,hit,2.590888023376465,NA
13,p#di385,True,14,2,equal,STb_1_a1,P = T2?,Same,0,1,None,60,2.01,60,1.38,60,1.59,Yes,unsure,hit,1.1469612121582031,NA
14,p#di385,True,15,2,equal,ST2_low_5_a1,P = T1?,Same,2,1,low,96,1.43,154,0.76,154,0.93,No,unsure,cr,1.1255500316619873,NA
15,p#di385,True,16,2,equal,ST2_high_4_a1,P = T1?,Same,2,1,high,96,1.32,70,1.45,70,1.95,Yes,quiteSure,fa,1.8477449417114258,0.875
16,p#di385,False,1,2,equal,ST1_high_1_a2,P = T1?,Same,1,2,high,82,1.22,112,1.17,82,1.63,Yes,unsure,hit,3.801056146621704,NA
17,p#di385,False,2,2,equal,ST1_high_4_a1,P = T1?,Same,1,1,high,96,1.12,70,1.79,96,1.07,Yes,unsure,hit,0.8994581699371338,NA
18,p#di385,False,3,2,equal,ST2_high_2_a2,P = T1?,Same,2,2,high,112,1.05,82,1.6,82,1.21,No,unsure,cr,0.9659090042114258,NA
19,p#di385,False,4,2,equal,ST2_high_3_a2,P = T2?,Same,2,2,high,70,1.43,96,1.14,96,1.18,Yes,unsure,hit,0.9456939697265625,NA
20,p#di385,False,5,2,equal,ST2_high_4_a1,P = T1?,Same,2,1,high,96,1.1,70,1.78,70,1.83,No,quiteSure,cr,2.9251139163970947,NA
21,p#di385,False,6,2,equal,ST2_high_4_a1,P = T2?,Same,2,1,high,96,1.21,70,1.57,70,1.56,Yes,unsure,hit,0.7397029399871826,NA
22,p#di385,False,7,2,equal,ST2_high_1_a2,P = T1?,Same,2,2,high,82,1.54,112,0.98,112,1.07,No,unsure,cr,0.8275549411773682,NA
23,p#di385,False,8,2,equal,ST1_high_6_a2,P = T2?,Same,1,2,high,132,0.85,96,1.16,132,0.82,No,unsure,cr,0.9276432991027832,NA
24,p#di385,False,9,2,equal,ST2_high_3_a2,P = T1?,Same,2,2,high,70,1.64,96,1.4,96,1.41,Yes,unsure,fa,1.146061658859253,NA
25,p#di385,False,10,2,equal,ST1_low_1_a1,P = T2?,Same,1,1,low,82,1.22,132,0.92,82,1.59,No,unsure,cr,1.2797257900238037,NA
26,p#di385,False,11,2,equal,ST1_low_4_a2,P = T2?,Same,1,2,low,112,1.08,70,1.29,112,0.84,No,unsure,cr,0.7392482757568359,NA
27,p#di385,False,12,2,equal,ST1_low_6_a1,P = T2?,Same,1,1,low,154,0.81,96,1.09,154,0.91,No,unsure,cr,2.048251152038574,NA
28,p#di385,False,13,2,equal,ST2_high_3_a2,P = T2?,Same,2,2,high,70,1.64,96,1.24,96,1.26,Yes,unsure,hit,0.8346250057220459,NA
29,p#di385,False,14,2,equal,ST1_high_5_a2,P = T2?,Same,1,2,high,96,1.38,132,0.85,96,1.27,No,quiteSure,cr,0.8049280643463135,NA
30,p#di385,False,15,2,equal,ST2_high_4_a2,P = T2?,Same,2,2,high,96,1.29,70,1.71,70,1.78,Yes,unsure,hit,0.8561191558837891,NA
31,p#di385,False,16,2,equal,ST1_high_4_a1,P = T2?,Same,1,1,high,96,1.42,70,1.59,96,1.15,Yes,unsure,fa,0.7157487869262695,NA
32,p#di385,False,17,2,equal,ST2_low_1_a1,P = T1?,Same,2,1,low,82,1.51,132,0.96,132,0.91,No,unsure,cr,0.9014620780944824,NA
33,p#di385,False,18,2,equal,ST1_high_3_a1,P = T2?,Same,1,1,high,70,1.6,96,1.33,70,1.43,Yes,unsure,fa,0.8115279674530029,NA
34,p#di385,False,19,2,equal,ST1_high_4_a2,P = T1?,Same,1,2,high,96,1.34,70,1.61,96,1.08,Yes,unsure,hit,0.831535816192627,NA
35,p#di385,False,20,2,equal,ST2_low_3_a1,P = T2?,Same,2,1,low,70,1.51,112,0.92,112,1.21,No,sure,miss,4.861039876937866,NA
36,p#di385,False,21,2,equal,ST2_low_4_a1,P = T2?,Same,2,1,low,112,1.07,70,1.66,70,1.4,Yes,unsure,hit,0.6995229721069336,NA
37,p#di385,False,22,2,equal,ST2_low_4_a2,P = T1?,Same,2,2,low,112,1.21,70,1.58,70,1.67,No,quiteSure,cr,0.8298392295837402,NA
38,p#di385,False,23,2,equal,ST2_low_4_a2,P = T1?,Same,2,2,low,112,1.23,70,1.53,70,1.47,No,unsure,cr,0.8980278968811035,NA
39,p#di385,False,24,2,equal,ST1_low_4_a1,P = T1?,Same,1,1,low,112,1.19,70,1.71,112,1.09,Yes,unsure,hit,0.6763858795166016,NA
40,p#di385,False,25,2,equal,ST1_low_5_a1,P = T2?,Same,1,1,low,96,1.28,154,0.71,96,1.32,No,sure,cr,1.594527006149292,NA
41,p#di385,False,26,2,equal,ST1_high_1_a2,P = T1?,Same,1,2,high,82,1.53,112,1.14,82,1.33,Yes,quiteSure,hit,3.8433518409729004,NA
42,p#di385,False,27,2,equal,ST2_low_3_a2,P = T1?,Same,2,2,low,70,1.54,112,1.22,112,0.97,No,quiteSure,cr,2.9254868030548096,NA
43,p#di385,False,28,2,equal,ST1_low_3_a2,P = T2?,Same,1,2,low,70,1.69,112,1.01,70,1.63,No,sure,cr,4.096307992935181,NA
44,p#di385,False,29,2,equal,ST1_high_1_a1,P = T1?,Same,1,1,high,82,1.39,112,1.1,82,1.3,Yes,sure,hit,2.4081950187683105,NA
45,p#di385,False,30,2,equal,ST1_high_4_a1,P = T1?,Same,1,1,high,96,1.31,70,1.37,96,1.09,Yes,sure,hit,1.483335018157959,NA
46,p#di385,False,31,2,equal,ST1_high_2_a1,P = T1?,Same,1,1,high,112,1.14,82,1.32,112,1.07,Yes,quiteSure,hit,1.6193809509277344,NA
47,p#di385,False,32,2,equal,ST2_low_6_a1,P = T2?,Same,2,1,low,154,0.75,96,1.26,96,1.24,Yes,quiteSure,hit,1.5959200859069824,NA
48,p#di385,False,33,2,equal,DT2_high_4_a2,P = T1?,Different,2,2,high,96,1.25,70,1.73,60,1.81,Yes,quiteSure,fa,1.667834997177124,NA
49,p#di385,False,34,2,equal,ST2_low_6_a1,P = T2?,Same,2,1,low,154,0.78,96,1.26,96,1.16,Yes,quiteSure,hit,0.8739078044891357,NA
50,p#di385,False,35,2,equal,ST1_low_1_a2,P = T1?,Same,1,2,low,82,1.49,132,0.95,82,1.57,No,sure,miss,1.0564112663269043,NA
51,p#di385,False,36,2,equal,ST2_high_6_a1,P = T1?,Same,2,1,high,132,1.04,96,1.21,96,1.18,No,unsure,cr,1.3688881397247314,NA
52,p#di385,False,37,2,equal,ST1_low_6_a2,P = T2?,Same,1,2,low,154,0.91,96,1.07,154,0.91,No,unsure,cr,3.245961904525757,NA
53,p#di385,False,38,2,equal,ST2_low_1_a2,P = T1?,Same,2,2,low,82,1.25,132,0.94,132,0.99,No,unsure,cr,2.04807710647583,NA
54,p#di385,False,39,2,equal,ST2_low_3_a2,P = T2?,Same,2,2,low,70,1.48,112,1.03,112,1.22,Yes,sure,hit,0.8995680809020996,NA
55,p#di385,False,40,2,equal,ST2_low_6_a2,P = T2?,Same,2,2,low,154,0.88,96,1.14,96,1.38,No,quiteSure,miss,3.259598970413208,NA
56,p#di385,False,41,2,equal,ST2_low_4_a1,P = T1?,Same,2,1,low,112,1.17,70,1.72,70,1.78,No,unsure,cr,2.316532850265503,NA
57,p#di385,False,42,2,equal,ST2_low_5_a1,P = T2?,Same,2,1,low,96,1.27,154,0.94,154,0.91,Yes,sure,hit,0.811312198638916,NA
58,p#di385,False,43,2,equal,ST2_low_4_a2,P = T1?,Same,2,2,low,112,1.19,70,1.83,70,1.42,No,sure,cr,2.0694820880889893,NA
59,p#di385,False,44,2,equal,ST2_high_4_a1,P = T1?,Same,2,1,high,96,1.07,70,1.79,70,1.7,No,quiteSure,cr,1.1196010112762451,NA
60,p#di385,False,45,2,equal,ST1_low_6_a1,P = T1?,Same,1,1,low,154,0.83,96,1.17,154,0.75,Yes,sure,hit,1.6375439167022705,NA
61,p#di385,False,46,2,equal,ST1_low_6_a2,P = T1?,Same,1,2,low,154,0.89,96,1.13,154,0.92,Yes,sure,hit,0.9240882396697998,NA
62,p#di385,False,47,2,equal,ST2_low_6_a1,P = T1?,Same,2,1,low,154,0.73,96,1.19,96,1.43,No,quiteSure,cr,2.832812786102295,NA
63,p#di385,False,48,2,equal,ST2_low_4_a1,P = T1?,Same,2,1,low,112,1.13,70,1.56,70,1.51,No,unsure,cr,3.7116308212280273,NA
64,p#di385,False,49,2,equal,ST1_high_4_a2,P = T2?,Same,1,2,high,96,1.27,70,1.55,96,1.38,Yes,sure,fa,3.5092411041259766,NA
65,p#di385,False,50,2,equal,ST2_high_2_a2,P = T2?,Same,2,2,high,112,1.07,82,1.26,82,1.64,Yes,sure,hit,0.8103187084197998,NA
